classification,ingredient_name,specification,product_name,manufacturer,price
内用薬,トピラマート,１００ｍｇ１錠,トピナ錠１００ｍｇ,協和キリン,76.10 
内用薬,トピラマート,１００ｍｇ１錠,トピラマート錠１００ｍｇ「アメル」,共和薬品工業,30.50 
内用薬,トピラマート,２５ｍｇ１錠,トピナ錠２５ｍｇ,協和キリン,23.00 
内用薬,トピラマート,２５ｍｇ１錠,トピラマート錠２５ｍｇ「アメル」,共和薬品工業,11.10 
内用薬,ラモトリギン,２ｍｇ１錠,ラモトリギン２ｍｇ錠,,6.10 
内用薬,ラモトリギン,２ｍｇ１錠,ラミクタール錠小児用２ｍｇ,グラクソ・スミスクライン,6.10 
内用薬,ラモトリギン,５ｍｇ１錠,ラモトリギン５ｍｇ錠,,6.10 
内用薬,ラモトリギン,５ｍｇ１錠,ラミクタール錠小児用５ｍｇ,グラクソ・スミスクライン,8.60 
内用薬,ラモトリギン,２５ｍｇ１錠,ラモトリギン２５ｍｇ錠,,7.60 
内用薬,ラモトリギン,２５ｍｇ１錠,ラミクタール錠２５ｍｇ,グラクソ・スミスクライン,28.30 
内用薬,ラモトリギン,２５ｍｇ１錠,ラモトリギン錠２５ｍｇ「ＪＧ」,日本ジェネリック,27.60 
内用薬,ラモトリギン,２５ｍｇ１錠,ラモトリギン錠２５ｍｇ「アメル」,共和薬品工業,11.70 
内用薬,ラモトリギン,２５ｍｇ１錠,ラモトリギン錠２５ｍｇ「サワイ」,沢井製薬,11.70 
内用薬,ラモトリギン,２５ｍｇ１錠,ラモトリギン錠２５ｍｇ「トーワ」,東和薬品,11.70 
内用薬,ラモトリギン,１００ｍｇ１錠,ラミクタール錠１００ｍｇ,グラクソ・スミスクライン,72.60 
内用薬,ラモトリギン,１００ｍｇ１錠,ラモトリギン錠１００ｍｇ「ＪＧ」,日本ジェネリック,75.00 
内用薬,ラモトリギン,１００ｍｇ１錠,ラモトリギン錠１００ｍｇ「アメル」,共和薬品工業,28.70 
内用薬,ラモトリギン,１００ｍｇ１錠,ラモトリギン錠１００ｍｇ「サワイ」,沢井製薬,28.70 
内用薬,ラモトリギン,１００ｍｇ１錠,ラモトリギン錠１００ｍｇ「トーワ」,東和薬品,28.70 
内用薬,ラモトリギン,１００ｍｇ１錠,ラモトリギン錠１００ｍｇ「日医工」,日医工,28.70 
内用薬,レベチラセタム,２５０ｍｇ１錠,イーケプラ錠２５０ｍｇ,ユーシービージャパン,69.30 
内用薬,レベチラセタム,２５０ｍｇ１錠,レベチラセタム錠２５０ｍｇ「ＪＧ」,日本ジェネリック,25.40 
内用薬,レベチラセタム,２５０ｍｇ１錠,レベチラセタム錠２５０ｍｇ「ＶＴＲＳ」,ダイト,25.40 
内用薬,レベチラセタム,２５０ｍｇ１錠,レベチラセタム錠２５０ｍｇ「アメル」,共和薬品工業,25.40 
内用薬,レベチラセタム,２５０ｍｇ１錠,レベチラセタム錠２５０ｍｇ「杏林」,キョーリンリメディオ,25.40 
内用薬,レベチラセタム,２５０ｍｇ１錠,レベチラセタム錠２５０ｍｇ「サワイ」,沢井製薬,25.40 
内用薬,レベチラセタム,２５０ｍｇ１錠,レベチラセタム錠２５０ｍｇ「タカタ」,高田製薬,25.40 
内用薬,レベチラセタム,２５０ｍｇ１錠,レベチラセタム錠２５０ｍｇ「トーワ」,東和薬品,25.40 
内用薬,レベチラセタム,２５０ｍｇ１錠,レベチラセタム錠２５０ｍｇ「日医工」,日医工,25.40 
内用薬,レベチラセタム,２５０ｍｇ１錠,レベチラセタム錠２５０ｍｇ「日新」,日新製薬（山形）,26.30 
内用薬,レベチラセタム,２５０ｍｇ１錠,レベチラセタム錠２５０ｍｇ「フェルゼン」,フェルゼンファーマ,25.40 
内用薬,レベチラセタム,２５０ｍｇ１錠,レベチラセタム錠２５０ｍｇ「明治」,Ｍｅｉｊｉ　Ｓｅｉｋａ　ファルマ,25.40 
内用薬,レベチラセタム,２５０ｍｇ１錠,レベチラセタム錠２５０ｍｇ「サンド」,サンド,25.40 
内用薬,レベチラセタム,５００ｍｇ１錠,イーケプラ錠５００ｍｇ,ユーシービージャパン,112.90 
内用薬,レベチラセタム,５００ｍｇ１錠,レベチラセタム錠５００ｍｇ「ＪＧ」,日本ジェネリック,41.60 
内用薬,レベチラセタム,５００ｍｇ１錠,レベチラセタム錠５００ｍｇ「ＶＴＲＳ」,ダイト,41.60 
内用薬,レベチラセタム,５００ｍｇ１錠,レベチラセタム錠５００ｍｇ「アメル」,共和薬品工業,41.60 
内用薬,レベチラセタム,５００ｍｇ１錠,レベチラセタム錠５００ｍｇ「杏林」,キョーリンリメディオ,46.00 
内用薬,レベチラセタム,５００ｍｇ１錠,レベチラセタム錠５００ｍｇ「サワイ」,沢井製薬,41.60 
内用薬,レベチラセタム,５００ｍｇ１錠,レベチラセタム錠５００ｍｇ「タカタ」,高田製薬,41.60 
内用薬,レベチラセタム,５００ｍｇ１錠,レベチラセタム錠５００ｍｇ「トーワ」,東和薬品,41.60 
内用薬,レベチラセタム,５００ｍｇ１錠,レベチラセタム錠５００ｍｇ「日医工」,日医工,41.60 
内用薬,レベチラセタム,５００ｍｇ１錠,レベチラセタム錠５００ｍｇ「日新」,日新製薬（山形）,41.60 
内用薬,レベチラセタム,５００ｍｇ１錠,レベチラセタム錠５００ｍｇ「フェルゼン」,フェルゼンファーマ,41.60 
内用薬,レベチラセタム,５００ｍｇ１錠,レベチラセタム錠５００ｍｇ「明治」,Ｍｅｉｊｉ　Ｓｅｉｋａ　ファルマ,41.60 
内用薬,レベチラセタム,５００ｍｇ１錠,レベチラセタム錠５００ｍｇ「サンド」,サンド,41.60 
内用薬,レベチラセタム,２５０ｍｇ１包,レベチラセタム粒状錠２５０ｍｇ「サワイ」,沢井製薬,26.30 
内用薬,レベチラセタム,５００ｍｇ１包,レベチラセタム粒状錠５００ｍｇ「サワイ」,沢井製薬,41.60 
内用薬,レベチラセタム,５０％１ｇ,イーケプラドライシロップ５０％,ユーシービージャパン,133.10 
内用薬,レベチラセタム,５０％１ｇ,レベチラセタムドライシロップ５０％「ＪＧ」,日本ジェネリック,63.70 
内用薬,レベチラセタム,５０％１ｇ,レベチラセタムドライシロップ５０％「ＹＤ」,陽進堂,63.70 
内用薬,レベチラセタム,５０％１ｇ,レベチラセタムＤＳ５０％「杏林」,キョーリンリメディオ,63.70 
内用薬,レベチラセタム,５０％１ｇ,レベチラセタムＤＳ５０％「サワイ」,沢井製薬,63.70 
内用薬,レベチラセタム,５０％１ｇ,レベチラセタムＤＳ５０％「タカタ」,高田製薬,68.90 
内用薬,レベチラセタム,５０％１ｇ,レベチラセタムＤＳ５０％「トーワ」,東和薬品,63.70 
内用薬,レベチラセタム,５０％１ｇ,レベチラセタムドライシロップ５０％「日医工」,日医工,63.70 
内用薬,レベチラセタム,５０％１ｇ,レベチラセタムドライシロップ５０％「日新」,日新製薬（山形）,63.70 
内用薬,レベチラセタム,５０％１ｇ,レベチラセタムドライシロップ５０％「明治」,Ｍｅｉｊｉ　Ｓｅｉｋａ　ファルマ,63.70 
内用薬,スチリペントール,２５０ｍｇ１カプセル,ディアコミットカプセル２５０ｍｇ,Ｍｅｉｊｉ　Ｓｅｉｋａ　ファルマ,793.70 
内用薬,スチリペントール,２５０ｍｇ１包,ディアコミットドライシロップ分包２５０ｍｇ,Ｍｅｉｊｉ　Ｓｅｉｋａ　ファルマ,791.10 
内用薬,スチリペントール,５００ｍｇ１包,ディアコミットドライシロップ分包５００ｍｇ,Ｍｅｉｊｉ　Ｓｅｉｋａ　ファルマ,"1,580.70 "
内用薬,ルフィナミド,１００ｍｇ１錠,イノベロン錠１００ｍｇ,エーザイ,83.20 
内用薬,ルフィナミド,２００ｍｇ１錠,イノベロン錠２００ｍｇ,エーザイ,136.10 
内用薬,ビガバトリン,５００ｍｇ１包,サブリル散分包５００ｍｇ,サノフィ,"1,514.50 "
内用薬,ペランパネル水和物,１％１ｇ,フィコンパ細粒１％,エーザイ,"1,065.60 "
内用薬,ペランパネル水和物,２ｍｇ１錠,フィコンパ錠２ｍｇ,エーザイ,195.70 
内用薬,ペランパネル水和物,４ｍｇ１錠,フィコンパ錠４ｍｇ,エーザイ,319.70 
内用薬,ラコサミド,５０ｍｇ１錠,ビムパット錠５０ｍｇ,ユーシービージャパン,217.80 
内用薬,ラコサミド,１００ｍｇ１錠,ビムパット錠１００ｍｇ,ユーシービージャパン,355.50 
内用薬,ラコサミド,１０％１ｇ,ビムパットドライシロップ１０％,ユーシービージャパン,391.00 
内用薬,フェンフルラミン塩酸塩,０．２２％１ｍＬ,フィンテプラ内用液２．２ｍｇ／ｍＬ,ユーシービージャパン,"1,618.70 "
内用薬,ブリーバラセタム,２５ｍｇ１錠,ブリィビアクト錠２５ｍｇ,ユーシービージャパン,373.30 
内用薬,ブリーバラセタム,５０ｍｇ１錠,ブリィビアクト錠５０ｍｇ,ユーシービージャパン,609.30 
内用薬,フェニトイン・フェノバルビタール,１錠,複合アレビアチン配合錠,住友ファーマ,14.60 
内用薬,フェニトイン・フェノバルビタール配合剤,１錠,ヒダントールＤ配合錠,藤永製薬,6.10 
内用薬,フェニトイン・フェノバルビタール配合剤,１錠,ヒダントールＥ配合錠,藤永製薬,6.00 
内用薬,フェニトイン・フェノバルビタール配合剤,１錠,ヒダントールＦ配合錠,藤永製薬,6.10 
内用薬,アセトアミノフェン,１ｇ,アセトアミノフェン,,7.50 
内用薬,アセトアミノフェン,１ｇ,アセトアミノフェン「ヨシダ」,吉田製薬,8.20 
内用薬,アセトアミノフェン,１ｇ,アセトアミノフェン「ＪＧ」原末,長生堂製薬,7.70 
内用薬,メフェナム酸,５０％１ｇ,ポンタール散５０％,ファイザー,10.70 
内用薬,メフェナム酸,９８．５％１ｇ,ポンタール細粒９８．５％,ファイザー,12.70 
内用薬,メフェナム酸,２５０ｍｇ１カプセル,ポンタールカプセル２５０ｍｇ,ファイザー,6.50 
内用薬,メフェナム酸,３．２５％１ｍＬ,ポンタールシロップ３．２５％,ファイザー,6.70 
内用薬,アセトアミノフェン,２０％１ｇ,アセトアミノフェン２０％細粒,,6.70 
内用薬,アセトアミノフェン,２０％１ｇ,カロナール細粒２０％,あゆみ製薬,12.20 
内用薬,アセトアミノフェン,２０％１ｇ,アセトアミノフェン細粒２０％「トーワ」,東和薬品,12.20 
内用薬,アセトアミノフェン,５０％１ｇ,カロナール細粒５０％,あゆみ製薬,13.60 
内用薬,アセトアミノフェン,２００ｍｇ１錠,アセトアミノフェン２００ｍｇ錠,,6.10 
内用薬,アセトアミノフェン,２００ｍｇ１錠,カロナール錠２００,あゆみ製薬,6.70 
内用薬,アセトアミノフェン,２００ｍｇ１錠,アセトアミノフェン錠２００ｍｇ「ＪＧ」,長生堂製薬,6.70 
内用薬,アセトアミノフェン,２００ｍｇ１錠,アセトアミノフェン錠２００ｍｇ「ＴＣＫ」,辰巳化学,6.70 
内用薬,アセトアミノフェン,３００ｍｇ１錠,アセトアミノフェン３００ｍｇ錠,,6.10 
内用薬,アセトアミノフェン,３００ｍｇ１錠,カロナール錠３００,あゆみ製薬,7.00 
内用薬,アセトアミノフェン,３００ｍｇ１錠,アセトアミノフェン錠３００ｍｇ「ＪＧ」,長生堂製薬,7.00 
内用薬,アセトアミノフェン,５００ｍｇ１錠,カロナール錠５００,あゆみ製薬,11.30 
内用薬,アセトアミノフェン,５００ｍｇ１錠,アセトアミノフェン錠５００ｍｇ「マルイシ」,丸石製薬,11.30 
内用薬,アセトアミノフェン,５００ｍｇ１錠,アセトアミノフェン錠５００ｍｇ「ケンエー」,健栄製薬,11.20 
内用薬,アセトアミノフェン,２％１ｍＬ,アセトアミノフェン２％シロップ,,4.90 
内用薬,アセトアミノフェン,２０％１ｇ,アセトアミノフェンＤＳ小児用２０％「タカタ」,高田製薬,7.20 
内用薬,アセトアミノフェン,２０％１ｇ,アセトアミノフェンＤＳ小児用２０％「トーワ」,東和薬品,17.00 
内用薬,アセトアミノフェン,２０％１ｇ,アセトアミノフェンＤＳ小児用２０％「三和」,三和化学研究所,17.00 
内用薬,アセトアミノフェン,４０％１ｇ,アセトアミノフェンＤＳ４０％「三和」,三和化学研究所,14.80 
内用薬,アスピリン,１０ｇ,アスピリン「ケンエー」,健栄製薬,43.80 
内用薬,アスピリン,１０ｇ,アスピリン「ホエイ」,ヴィアトリス・ヘルスケア,35.60 
内用薬,アスピリン,１０ｇ,アスピリン（山善）,山善製薬,49.10 
内用薬,アスピリン,１０ｇ,アスピリン「ヨシダ」,吉田製薬,49.10 
内用薬,アスピリン,１０ｇ,アスピリン原末「マルイシ」,丸石製薬,49.10 
内用薬,エテンザミド,１ｇ,エテンザミド,,11.70 
内用薬,イソプロピルアンチピリン,１ｇ,イソプロピルアンチピリン,,12.30 
内用薬,スルピリン水和物,１ｇ,スルピリン水和物,,7.50 
内用薬,ミグレニン,１ｇ,ミグレニン,,7.70 
内用薬,インドメタシン,２５ｍｇ１カプセル,インドメタシンカプセル,,9.80 
内用薬,アセメタシン,３０ｍｇ１錠,ランツジールコーワ錠３０ｍｇ,興和,10.40 
内用薬,インドメタシン　ファルネシル,１００ｍｇ１カプセル,インフリーカプセル１００ｍｇ,エーザイ,10.70 
内用薬,インドメタシン　ファルネシル,２００ｍｇ１カプセル,インフリーＳカプセル２００ｍｇ,エーザイ,18.70 
内用薬,ジクロフェナクナトリウム,２５ｍｇ１錠,ジクロフェナクナトリウム２５ｍｇ錠,,5.90 
内用薬,ジクロフェナクナトリウム,２５ｍｇ１錠,ボルタレン錠２５ｍｇ,ノバルティス　ファーマ,7.30 
内用薬,ジクロフェナクナトリウム,３７．５ｍｇ１カプセル,ナボールＳＲカプセル３７．５,久光製薬,10.00 
内用薬,ジクロフェナクナトリウム,３７．５ｍｇ１カプセル,ボルタレンＳＲカプセル３７．５ｍｇ,同仁医薬化工,7.60 
内用薬,チアラミド塩酸塩,５０ｍｇ１錠,ソランタール錠５０ｍｇ,ＬＴＬファーマ,10.10 
内用薬,チアラミド塩酸塩,１００ｍｇ１錠,ソランタール錠１００ｍｇ,ＬＴＬファーマ,10.40 
内用薬,イブプロフェン,２０％１ｇ,イブプロフェン２０％顆粒,,6.50 
内用薬,イブプロフェン,２０％１ｇ,ブルフェン顆粒２０％,科研製薬,7.00 
内用薬,イブプロフェン,１００ｍｇ１錠,ブルフェン錠１００,科研製薬,6.10 
内用薬,イブプロフェン,１００ｍｇ１錠,イブプロフェン錠１００ｍｇ「ＴＣＫ」,辰巳化学,6.10 
内用薬,イブプロフェン,１００ｍｇ１錠,イブプロフェン錠１００ｍｇ「ＮＩＧ」,日医工岐阜工場,6.10 
内用薬,イブプロフェン,２００ｍｇ１錠,ブルフェン錠２００,科研製薬,6.10 
内用薬,イブプロフェン,２００ｍｇ１錠,イブプロフェン錠２００ｍｇ「ＴＣＫ」,辰巳化学,8.90 
内用薬,イブプロフェン,２００ｍｇ１錠,イブプロフェン錠２００ｍｇ「ＮＩＧ」,日医工岐阜工場,8.90 
内用薬,ナプロキセン,１００ｍｇ１錠,ナイキサン錠１００ｍｇ,ニプロ,6.10 
内用薬,ブコローム,３００ｍｇ１カプセル,パラミヂンカプセル３００ｍｇ,あすか製薬,9.60 
内用薬,フルルビプロフェン,８％１ｇ,フロベン顆粒８％,科研製薬,21.20 
内用薬,フルルビプロフェン,４０ｍｇ１錠,フロベン錠４０,科研製薬,15.70 
内用薬,ジメトチアジンメシル酸塩,２０ｍｇ１錠,ミグリステン錠２０,共和薬品工業,8.20 
内用薬,ロキソプロフェンナトリウム水和物,１０％１ｇ,ロキソニン細粒１０％,第一三共,13.80 
内用薬,ロキソプロフェンナトリウム水和物,１０％１ｇ,ロキソプロフェンＮａ細粒１０％「サワイ」,メディサ新薬,21.60 
内用薬,ロキソプロフェンナトリウム水和物,６０ｍｇ１錠,ロキソプロフェンナトリウム６０ｍｇ錠,,10.10 
内用薬,ロキソプロフェンナトリウム水和物,６０ｍｇ１錠,ロキソニン錠６０ｍｇ,第一三共,10.40 
内用薬,ワクシニアウイルス接種家兎炎症皮膚抽出液,４単位１錠,ノイロトロピン錠４単位,日本臓器製薬,28.50 
内用薬,オキサプロジン,１００ｍｇ１錠,アルボ錠１００ｍｇ,大正製薬,17.60 
